gene	FPKM	bivalency_status
Vmn1r-ps69	0	none
Gm20545	14.8848	H3K27me3
Gm18958	0	H3K27me3
Vmn2r-ps70	0	none
Vmn2r-ps40	0	none
Gm20526	0	H3K27me3
Rpl9-ps9	0	none
Gm18734	0	H3K27me3
Vmn2r-ps37	0	none
Vmn2r-ps78	0	none
Vmn2r-ps46	0	none
Gm18733	0	H3K27me3
Gm7696	0	none
Gm20387	1.215	none
Vmn1r-ps31	0	none
Vmn2r-ps56	0	none
Vmn2r-ps45	0.0130979	none
Gm2991	1.05956	H3K27me3
Gm20456	0.131187	none
V1rd19	0	none
Gm8835	0	Bivalent
Gm18737	0	none
Gm8878	0	H3K27me3
Gm18833	0	none
Vmn1r-ps83	0	none
Gm20489	0	none
Gm8902	0	none
Gm20472	0	none
Vmn1r-ps57	0	none
Gm18360	0	none
Gm18520	0	none
Gm20395	0	H3K27me3
Gm20518	0.426459	H3K4me3
Cyp21a2-ps	0	none
Gm20473	0	none
Vmn1r180	0	none
Gm20478	0	Bivalent
Vmn1r-ps65	0	none
Gm18808	0	none
Gm20495	0	H3K27me3
Gm20531	0.137068	none
Gm20421	0.0496905	H3K27me3
Rpl9-ps5	0	none
Vmn1r-ps71	0	none
Gm18159	0	none
Vmn1r-ps53	0	none
Gm20482	0	none
B230208B08Rik	0.238117	Bivalent
Gm20451	0	H3K27me3
Gm20420	0	none
Gm20405	0	none
Vmn1r-ps84	0	none
1700092C10Rik	0	H3K27me3
Gm20400	0	none
Gm4252	0	H3K27me3
Gm20484	0	H3K27me3
Gm20396	0.154117	H3K27me3
Gm19246	0	none
Vmn1r-ps77	0	none
H2-M10.5-ps1	0	none
Gm20394	0	none
Gm18343	0	none
Gm20547	0	H3K27me3
Gm4152	0	Bivalent
Gm20542	0	none
Vmn1r-ps86	0	none
C87198	0	H3K27me3
Gm20397	0	none
Art2a	0	none
Fam71e2	0	H3K27me3
Actl9	0.0357048	H3K27me3
Gm3611	0	none
Gm4271	0	H3K27me3
Gm20389	0	none
Gm18191	0	none
Olfr756-ps1	0	none
Gm20461	0	H3K4me3
Gm17907	0.141071	none
Nlrp1c-ps	0.0210247	none
Vmn2r-ps80	0	none
Vmn2r-ps64	0	none
Vmn2r-ps84	0	none
Vmn2r-ps72	0	none
Pagr1b	0	none
Vmn1r-ps61	0	none
Gm20501	0.710675	none
Vmn2r-ps55	0	none
Gm20468	0.0632892	H3K27me3
Gm8738	1.00976	none
Gm20537	0.000314139	none
Olfr757-ps1	0	none
Skiv2l-ps1	0	H3K27me3
Gm20422	0.0224479	H3K4me3
Gm20319	0.482069	none
Vmn1r-ps80	0	none
Vmn2r-ps41	0	none
Gm20491	0.155516	none
Gm20496	0	Bivalent
Gm20287	0	none
Gm4287	0	none
Gm20428	0	none
Gm18128	0	none
Stk-ps1	0	none
Olfr755-ps1	0	none
Gm8696	0	H3K27me3
Med20	2.62456	H3K4me3
Gm20475	0	none
Gm8750	0	none
Gm4011	0	none
Gm20414	0	none
Gm3617	0.132759	none
BC051226	1.96189	H3K4me3
Gm20477	0	none
Gm20409	0	none
Vmn2r-ps73	0	none
Olfr759-ps1	0	none
Gm20544	0.258495	none
Plut	0	H3K27me3
Gm4134	0.344027	none
Serpinb10	0	none
Vmn2r-ps43	0	none
2810047C21Rik1	0	none
Gm5583	0	none
Obox4-ps35	0	none
Gm7393	0.0990685	none
4930488B22Rik	0	H3K27me3
Vmn1r62	0	none
Vmn1r-ps45	0	none
Gm3211	0	none
Vmn2r-ps53	0	none
Gm18199	0	none
Ly6g6c	0	H3K27me3
Vmn2r-ps85	0	none
Gm20534	0	none
Gm20429	0	none
Gm20449	0.087073	H3K4me3
Gm20492	0	none
Gm20427	0.0374878	none
Gm20490	0	H3K4me3
Gm20486	0	none
1700010K23Rik	0.32654	none
Gm20442	0	none
Olfr760-ps1	0	none
4931413I07Rik	0	H3K27me3
Gm20386	0	none
Gm20508	0	none
Gm20450	0	none
Scnm1	22.861	H3K4me3
Vmn2r-ps81	0	none
Gm20481	0.0328837	H3K27me3
Vmn1r-ps67	0	none
Vmn2r-ps42	0	none
Gm18604	0	H3K27me3
Vmn2r-ps47	0	none
Olfr762-ps1	0	none
Vmn1r-ps74	0	none
Gm8412	0	none
Btnl6	0	H3K27me3
Gm20438	0	none
Gm18201	0	none
Vmn2r-ps66	0	none
Khdc3	0.145671	H3K27me3
Gm3654	0	none
Gm20404	0.0557425	H3K4me3
9130230N09Rik	2.74887	none
D130058E05Rik	0.173668	H3K27me3
Vmn1r-ps85	0	none
Mir3962	0	none
Gm26381	0	none
Mir5112	0	none
Mir3964	0	none
Gm23563	0	none
Gm23562	0	none
Gm23564	0	none
Gm22234	0	none
Gm23566	0	none
Gm25241	0	none
Mir3104	0	none
Gm25243	0	H3K27me3
Gm25238	0	none
Gm25239	0	Bivalent
Gm25240	0	none
Mir3100	0	H3K27me3
Gm22403	0	none
Gm22402	0	H3K27me3
Gm22406	0	H3K4me3
Gm22408	0	none
Gm22401	0	none
Gm24103	0	none
Mir3067	0	H3K27me3
Gm24105	0	H3K27me3
Gm25262	0	H3K4me3
Mir5106	0	none
Mir5129	0	H3K27me3
Snord55	0	H3K4me3
Gm25747	0	none
Gm26241	0	none
Gm25745	0	H3K4me3
Gm25744	0	H3K4me3
Gm22923	0	none
Mir3092	0	none
Mir5133	0	H3K4me3
Gm22925	0	none
Gm22926	0	none
Gm24515	0	none
Gm24514	0	none
Gm24512	0	none
Gm24513	0	H3K27me3
Gm24510	0	none
Gm22857	0	H3K27me3
Gm22858	0	none
Gm22854	0	none
Gm22853	0	none
Gm22860	0	none
Gm22859	0	none
Gm25675	0	none
Gm24804	0	Bivalent
Gm25677	0	H3K4me3
Gm25678	0	none
Mir3062	0	none
Snora24	0	H3K4me3
Gm24026	0	none
Gm24025	0	none
Mir5100	0	H3K4me3
Gm24022	0	none
Mir5135	0	Bivalent
Mir3074-1	0	none
Gm22177	0	none
Mir5122	0	H3K4me3
Rn7s6	5.78662	none
Gm22180	0	none
Gm22175	0	none
Mir3080	0	none
Mir3473a	0	none
Gm26400	0	H3K27me3
Gm25026	0	none
Gm25025	0	H3K27me3
Gm23365	0	none
Mir5120	0	none
Gm27626	0	Bivalent
Gm23366	0	H3K27me3
Gm23362	0	none
Gm23363	0	none
Gm23364	0	none
Mirlet7a-2	0	none
Gm26197	0	H3K27me3
Gm26195	0	none
Gm26194	0	none
Mir3057	0	none
Mir3077	0	H3K4me3
Mir5116	0	none
Gm22693	0	none
Gm22694	0	none
Mir466m	0	none
Mir3110	0	none
Gm22690	0	none
Gm22692	0	none
Gm25927	0	none
Gm26460	0	H3K27me3
Gm26461	17.3452	none
Gm26463	0	none
Mir199b	0	none
Gm23636	0	none
Gm23634	0	Bivalent
Mir3086	0	Bivalent
Gm23638	0	none
Mir3099	0	none
Gm23637	0	none
Gm27361	0	none
Gm23639	0	Bivalent
Gm23163	0	H3K27me3
Gm23162	0	none
Gm23164	0	none
Gm24197	0	H3K27me3
Mir3091	0	H3K4me3
Gm23159	0	none
Mir3963	0	none
Mir3088	0	H3K27me3
Gm24823	0	none
Gm24818	0	none
Gm24819	0	none
Rpph1	258.449	H3K4me3
Gm24824	0	none
Gm24331	0	none
Gm24330	0	none
Gm24333	0	none
Gm24332	0	none
Gm24328	0	H3K4me3
Mir344d-1	0	none
Gm23263	0	H3K27me3
Gm24327	0	none
Mir344g	0	H3K4me3
Gm25960	0	none
Mir5103	0	H3K27me3
Gm25959	0	none
Gm25958	0	H3K27me3
Gm25956	0	none
Mir3094	0	none
Gm25476	0	none
Mir3058	0	none
Mir5113	0	none
Mir3061	0	none
Gm22646	0	H3K27me3
Gm22649	0	none
Gm25641	0	H3K27me3
Gm25642	0	none
Gm22650	0	none
Mir3471-1	0	none
Gm22123	0	none
Snord53	0	none
Gm22122	0	none
Gm22121	0	H3K4me3
Gm23810	0	H3K27me3
Gm23813	0	none
Gm23811	0	none
Gm23812	0	none
Gm23806	0	none
Mir5130	0	H3K27me3
Gm27896	0	none
Gm25735	0	none
Gm25736	0	none
Mir5132	0	H3K4me3
Gm25731	0	none
Gm25732	0	H3K27me3
Gm24086	0	H3K27me3
Gm24085	0	none
Gm24084	0	H3K27me3
Gm24083	0	none
Gm24082	0	none
Mir3472	0	none
Gm24081	0	none
Gm24080	0	none
Mirt2	0	none
Mir344b	0	none
Mir5101	0	none
Gm24561	0	none
Gm24563	0	H3K4me3
Gm22904	0	H3K27me3
Gm22906	0	none
Gm22903	0	none
Gm22697	0	none
Gm22907	0	H3K27me3
Gm23393	0	none
Gm23394	0	H3K4me3
Mir3059	0	none
Gm26217	0	H3K27me3
Gm26220	0	Bivalent
Gm26219	0	none
Mir5128	0	none
Gm22239	0	none
Gm22238	0	Bivalent
Gm22242	0	none
Gm22240	0	Bivalent
Mir3078	0	H3K27me3
Gm25071	0	none
Gm25072	0	none
Gm25070	0	none
Gm25069	0	none
Mir5125	0	none
Mir378b	0	none
Gm25574	0	H3K27me3
Mir3093	0	H3K27me3
Mir466q	0	none
Gm23918	0	none
Mir16-1	0	none
Gm23917	0	none
Mir5099	0	none
Gm23921	0	none
Gm24155	0	H3K27me3
Gm24154	0	H3K27me3
Mir3473c	0	none
Gm24158	0	H3K27me3
Gm24159	0	none
Gm24157	0	H3K4me3
Mir15a	0	none
Snord52	0	H3K4me3
Gm22460	0	none
Mir100	0	none
Gm22461	0	none
Gm22464	0	none
Gm22463	0	none
Mir5108	0	none
Gm22466	0	none
Gm25303	0	none
Gm27826	0	none
Gm25299	0	none
Gm25300	0	none
Gm25301	0	none
Gm25306	0	none
Gm23632	0	none
Gm22662	0	none
Gm23631	0	none
Gm23630	0	H3K27me3
Gm23633	0	none
Mir5127	0	H3K27me3
Mir3066	0	none
Mir1912	0	none
Gm26141	0	none
Gm26455	0	none
Mir3109	0	H3K27me3
Snord8	0	none
Mir3081	0	Bivalent
Gm24813	0	none
Gm24816	0	none
Gm24811	0	none
Gm24812	0	none
Gm24810	0	none
Gm24809	0	none
Mir5104	0	H3K27me3
Mir5098	0	none
Gm23152	0	none
Gm23153	0	H3K27me3
Gm23154	0	Bivalent
Gm23156	0	none
Gm25952	0	none
Gm25951	0	none
Gm25950	0	none
Mir124a-2	0	H3K27me3
Gm25949	0	H3K27me3
Gm25948	0	none
Mir3082	0	none
Gm25953	0	none
Mir3060	0	none
Mir3075	0	none
Gm24322	0	none
Gm24323	0	none
Gm24325	0	none
Mir3473d	0	none
Gm24321	0	none
Mir3073a	0	H3K27me3
Mir3089	0	none
Gm22643	0	none
Gm22642	0	none
Mir3968	0	H3K27me3
Mir3097	0	none
Mir3971	0	none
Gm25533	0	none
Mir3475	0	none
Gm25535	0	none
Gm25534	0	none
Mir1839	0	none
Mir344f	0	none
Gm22701	0	H3K27me3
Gm22702	0	none
Gm22696	0	none
Gm25972	0	none
Gm22698	0	H3K27me3
Gm22699	0	none
Mir3083	0	none
Gm25640	0	none
Mir3474	0	none
Mir1264	0	none
Gm24366	0	none
Gm24365	0	none
Gm24369	0	none
Gm24368	0	H3K27me3
Gm25993	0	none
Gm25994	0	none
Gm25996	0	none
Gm25995	0	H3K27me3
Gm25998	0	none
Gm25999	0	H3K27me3
Mir28b	0	none
Mir3106	0	none
Gm23369	0	none
Gm23375	0	none
Gm23374	0	none
Gm25032	0	none
Gm25033	0	H3K27me3
Gm25035	0	H3K4me3
Mir3076	0	none
Mir3098	0	none
Gm25036	0	Bivalent
Gm25037	0	none
Gm22773	0	none
Gm22183	0	none
Gm22184	0	none
Gm22994	0	H3K27me3
Gm22993	0	Bivalent
Mir5131	0	none
Gm22990	0	none
Mir3079	0	H3K27me3
Gm23873	0	none
Mir3112	0	none
Gm23872	0	H3K27me3
Mir5119	0	none
Snord87	0	H3K4me3
Gm25690	0	H3K27me3
Gm25687	0	none
Gm25693	0	none
Gm25692	0	none
Mir344-2	0	none
Gm25694	0	none
Gm22875	0	H3K4me3
Gm22876	0	none
Gm22877	0	none
Mir3547	0	none
Gm22411	0	H3K27me3
Gm22413	0	none
Gm22414	0	none
Gm27325	0	Bivalent
Gm25250	0	none
Gm25249	0	none
Gm25248	0	none
Mir3103	0	none
Gm25247	0	H3K27me3
Gm25246	0	none
Gm25252	0	none
Mir3113	0	none
Mir3105	0	H3K27me3
Gm27903	0	none
Gm25750	0	none
Gm25749	0	none
Mir1251	0	H3K27me3
Gm25748	0	none
Gm24109	0	H3K4me3
Gm25297	0	none
Gm24111	0	none
Mir3085	0	H3K27me3
Gm24108	0	none
Mir9-3	0	H3K27me3
Gm24106	0	none
Gm24573	0	none
Mir3108	0	H3K27me3
Gm24574	0	H3K4me3
Gm24575	0	H3K27me3
Gm50449	0	H3K4me3
Gm24572	0	none
Gm24576	0	none
Gm22932	0	H3K27me3
Mir5126	0	H3K4me3
Gm22933	0	none
Gm22929	0	H3K27me3
Gm23415	0	none
Gm23416	0	H3K27me3
Gm23413	0	none
Gm23419	0	none
Gm23417	0	none
Mir5124a	0	none
Mir5134	0	none
Gm26233	0	none
Mir3064	0	none
Gm26235	0	none
Gm26237	0	none
Gm26236	0	none
Mir5110	0	none
Gm26238	0	none
Mir2861	0	Bivalent
Gm22565	0	none
Gm22566	0	none
Gm22567	0	none
Gm22569	0	none
Snord92	0	none
Mir3572	0	none
Mir299b	0	none
Mir5118	0	none
Mir3095	0	none
Gm25399	0	H3K27me3
Mir3102	0	none
Mir3473b	0	none
Gm23799	0	H3K27me3
Gm23798	0	none
Gm23801	0	none
Gm23800	0	none
Gm23802	0	none
Mir3965	0	none
Mir5136	0	H3K4me3
Mir5114	0	none
Gm25470	0	H3K27me3
Gm27854	0	H3K27me3
Gm24971	0	none
Gm24970	0	H3K4me3
Gm26061	0	none
Mir5107	0	none
Gm24973	0	none
Gm22120	0	H3K27me3
Gm22118	0	H3K4me3
Gm22119	0	none
Mir1954	0	none
Mir3090	0	none
Gm26117	0	none
Gm26116	0	none
Gm26119	0	none
Gm26113	0	H3K27me3
Gm27956	0	none
Gm26115	0	Bivalent
Mir3101	0	none
Mir3072	0	none
Gm23291	0	none
Mir125b-1	0	none
Snora26	0	H3K4me3
Gm23289	0	none
Mir3063	0	H3K27me3
Gm23292	0	none
Gm22802	0	none
Gm22002	0	none
Gm22801	0	H3K27me3
Gm22800	0	H3K27me3
Gm23075	0	none
Vmn1r23	0	none
Gm20663	0	none
Gm20685	0	none
Gm20615	0	none
Vmn1r-ps14	0	none
Gm20642	0.350437	none
Gm20689	2.73489	none
A330044P14Rik	0	none
1700120O09Rik	0	H3K27me3
Gm20732	0	H3K4me3
Gm22655	0	none
Gm20652	0	none
Gm6061	0.708486	none
Gm20621	0.182793	Bivalent
Vmn2r-ps6	0	none
Obox4-ps29	0	none
Vmn1r-ps11	0	none
Gm20647	0	none
Vmn2r-ps126	0	none
Gm18588	1.14081	none
Mir5616	0	none
Gm25190	0	none
Gm20684	0	Bivalent
Rpl48-ps1	0	none
Mir5617	0	none
Gm25193	0	none
Gm20638	0	H3K27me3
Snora15	0	none
Gm18294	0.0270403	none
Gm19898	0	none
Obox4-ps33	0	none
Obox3-ps6	0	none
6330562C20Rik	0	none
Vmn2r-ps123	0	none
Gm18513	0	none
Gm26318	0	H3K27me3
Vmn1r-ps145	0.567155	none
Gm18415	0	none
Vmn2r-ps11	0.0119894	none
Gm20646	2.00553	H3K27me3
Gm20702	0.122398	none
Mir5710	0	none
Gm22871	0	H3K4me3
Vmn1r-ps152	0	none
Lrch4	0.804683	H3K4me3
Gm20694	0	H3K27me3
Gm5139	0	none
Vmn1r-ps149	0	H3K27me3
Zfhx2os	0.810406	H3K4me3
Vmn1r-ps146	0	none
Vmn1r-ps143	0	none
Gm20662	0.337738	none
Gm20688	0	H3K27me3
Six3os1	7.27532	H3K27me3
Vmn1r-ps21	0	none
Gm20682	0.00912629	H3K27me3
Gm20659	0	none
Vmn2r-ps127	0	none
4930438E09Rik	0	H3K27me3
Gm20620	0	none
Vmn2r-ps12	0	none
Gm22355	0	none
Gm20629	0.0807984	none
Mir5624	0	none
Gm20619	0	none
AA465934	0	H3K4me3
Gm20657	0.475722	none
Gm20708	0.256632	Bivalent
Vmn1r-ps48	0	none
Gm20625	0	H3K27me3
Gm19932	0	none
Gm20651	0	none
Vmn2r-ps133	0	none
Gm23368	0	none
Gm20713	0	none
Mir5615-2	0	H3K4me3
Gm25442	0	H3K27me3
Gm20700	0.100074	none
Vmn2r-ps4	0	none
Vmn1r-ps24	0	none
Gm20691	0	none
Gm20627	0.0347419	none
Mir5709	0	none
Obox3-ps3	0	none
Vmn2r-ps21	0	none
Obox4-ps31	0	none
Mir1231	0	none
Gm19553	0	H3K27me3
Vmn1r-ps22	0	none
Gm20345	0	none
Vmn1r-ps9	0	none
Vmn1r-ps19	0	none
Gm8974	0	none
Nrg3os	0	none
Gm25397	0	none
Vmn1r-ps12	0	none
Vmn2r-ps117	0	none
Vmn2r-ps119	0	none
Vmn1r-ps51	0	none
4930533I22Rik	0	none
Smim17	2.23113	H3K4me3
Gm7584	0.0316857	none
Gm20711	0	none
Mir5621	0	none
4930505M18Rik	0.0281671	none
Gm20660	0	none
Gm8473	0	none
Gm20613	0	H3K27me3
Gm5871	0	none
Vmn2r-ps7	0	none
Gm20674	0	none
Gm6407	0	none
Obox4-ps36	0	none
Higd1c	0	H3K27me3
4930505G20Rik	0	none
Gm5777	0	none
Gm20633	0.2105	none
Obox4-ps26	0	none
Gm20641	0	none
4930555M17Rik	0	none
Gm20705	0.184467	none
Gm6695	0	none
Gm23090	0	none
Gm20630	0	none
Gm18396	0	none
Rab26os	0.665803	H3K4me3
Obox4-ps8	0	none
Gm20611	0	H3K27me3
Gm20714	0	none
Gm24757	0	H3K4me3
Gm24756	0	H3K27me3
Gm20610	0	H3K27me3
Gm20671	0.0678115	none
Gm20695	0.0825597	H3K4me3
Gm20632	0.321558	H3K4me3
Gm20036	0.678074	H3K4me3
Gm20706	0	none
Gm18006	0	none
Obox3-ps2	0	none
Gm20554	0	H3K27me3
Vmn1r-ps23	0	none
Gm18367	0.0745498	none
Gm20643	0	H3K27me3
Vmn2r-ps122	0	none
Gm20683	0.633708	none
Gm20707	0.0399547	H3K27me3
Vmn1r-ps49	0	none
A730085K08Rik	0.618826	none
Mir5620	0	H3K4me3
Gm19459	0	none
Vmn2r-ps116	0	none
B130034C11Rik	0.449495	H3K4me3
Vmn2r-ps118	0	none
Cyp2c53-ps	0	none
Gm20693	0	none
Mir5618	0	none
1700055C04Rik	0	H3K27me3
4933438K21Rik	0	none
Mir5627	0	H3K4me3
4930535L15Rik	0	H3K4me3
Vmn1r-ps10	0	none
Gm20703	0	Bivalent
Obox4-ps14	0	none
Mipep-ps	0	none
Gm18953	0	none
Ly6l	0	none
Vmn2r-ps121	0	none
Gm20616	0	none
Prox2os	0.148819	none
Gm10860	0	none
Gm20636	0	none
Lim2	0	none
Vmn2r-ps124	0	none
Gm19560	0	H3K27me3
Gm23187	0	H3K4me3
Vmn1r-ps148	0	none
Gm20614	0	none
Gm20631	0.00549366	H3K27me3
Gm5873	0.276696	none
Vmn2r-ps31	0	none
Gm20628	1.48407	H3K4me3
Gm20617	0.0478255	none
Gm26505	0	none
Eif4e3	3.85347	H3K4me3
Gm20649	0.0221753	H3K27me3
Gm7171	0	none
Obox4-ps37	0	none
Obox3-ps1	0	none
Vmn1r-ps15	0	none
Pou5f2	0.220817	none
Gm9399	0	H3K27me3
Gm20656	0	none
Gm20655	0.0567518	none
Gm20644	0	Bivalent
Rpl41	98.9989	none
Gm20618	0.0227687	none
Gm20712	0.87492	none
Vmn2r-ps52	0	none
Gm20681	0	none
Obox4-ps34	0	none
Gm27857	0	none
Gm18416	0	none
Gm4705	3.15877	none
Gm20637	0	none
Gm8488	0	none
Vmn1r-ps52	0	none
Mir5619	0	H3K4me3
Gm20717	0	none
Vmn1r7	0	none
Gm20686	0	H3K27me3
Vmn2r-ps9	0	none
Gm21970	0	none
Vmn1r-ps20	0	none
Gm18397	0	none
Vmn1r-ps142	0	none
Obox4-ps9	0	none
Gm20718	0	none
Mir5625	0	H3K4me3
Vmn2r-ps125	0	none
Vmn2r-ps132	0	none
Gm19815	0.461224	none
Obox4-ps30	0	none
Gm20635	0.0929709	H3K4me3
Gm3896	0.130334	none
Gm20612	0	H3K27me3
Vmn2r-ps32	0	none
Gm18595	0	none
Gm20667	0.0169414	H3K27me3
Obox3-ps5	0	none
Vmn1r-ps8	0	none
Vmn1r-ps141	0	none
Gm20690	0	none
Vmn1r-ps18	0	none
Gm20609	0	H3K27me3
Gm25082	0	none
Obox4-ps38	0	none
AI606473	0.74824	H3K27me3
Gm20692	0.206897	none
Gm18417	0.105218	none
Gm20672	0	none
Vmn1r-ps17	0	none
Gm20675	0	H3K27me3
Gm24420	0	Bivalent
Mir5622	0	none
Gm20673	0	none
Gm19031	0.191402	none
4921523L03Rik	0	none
Gm3307	0.143039	none
Gm20716	18.6139	none
Gm28577	0	none
Vmn1r39	0	none
Gm18594	0	none
Mir5623	0	H3K27me3
Gm20701	0.163358	none
Scarletltr	0	H3K27me3
Obox6-ps1	0	none
Gm25591	0	H3K27me3
Mir5626	0	none
Gm20658	0	none
Gm20679	0	none
Vmn2r-ps13	0	none
Gm20650	0	none
Hist2h3c1	0.0636591	H3K4me3
Obox3-ps4	0	none
AU023070	0	H3K27me3
4931403E22Rik	0	none
Obox3-ps7	0	none
Vmn1r-ps151	0	none
Vmn2r-ps114	0	none
Vmn2r-ps120	0	none
Gm20648	0	none
Gm22395	0	none
Vmn1r-ps47	0	none
Gm22396	0	H3K4me3
Gm22394	0	H3K4me3
Vmn1r-ps147	0	H3K27me3
Methig1	0	H3K27me3
Gm24092	0	none
Gm24091	0	none
Rps12-ps23	0	none
Gm8355	92.5849	none
Gm20796	0.0531701	none
Trav14n-2	0	none
Gm23619	0	none
Ppp2r3d	12.9703	none
Olfr1303	0	none
Gal3st2b	0	none
Asmt	0	none
Gm23620	0	none
Gm5627	0	none
Trav9n-2	0	none
Gm9637	0	none
Gm26444	0	none
Gm26445	0	none
Gm2101	0	none
Ighd3-1	0	none
Vmn2r21	0	none
Gm24801	0	none
Gm24802	0	none
Gm24799	0	none
Olfr723	0	none
Gm6900	6.35684	none
Gm10410	0	none
Gm24798	0	H3K27me3
Gm23145	0	none
Gm23144	0	none
Gm7970	0	none
Rnu1b2	0	H3K27me3
Gm23147	0	none
Ighv3-1	0	none
Olfr462	0	H3K27me3
Gm25939	7.6579	H3K4me3
Gm4425	0	none
Gm5039	0.0531224	none
Gm20865	0	none
Gm7083	0	none
Gm15089	0	none
Gm24312	0	none
Vmn1r151	0	none
Gm24310	0	none
Gm24311	0	H3K4me3
Gm19967	0.106867	none
Gm7882	0	H3K27me3
Gm22632	0	none
Igkv1-110	0	none
Gm5117	0.643981	none
Gm7954	0	none
Gm22633	0	none
Lrit3	0	none
Olfr802	0	none
Gsdmcl2	0	none
Gm20809	0	none
Gm22631	0	none
Gm25461	0	none
Gm4187	0	none
Gm24540	0	none
Gm24539	0	none
Gm24538	0	H3K27me3
Ighd5-3	0	none
Olfr1348	0	none
Gm25458	0	H3K27me3
Gm25457	0	none
Tmem181c-ps	0.061769	none
Gm21866	0	none
Olfr239	0.250524	none
Rpl35a-ps5	0	none
Gm23158	0	H3K27me3
Gm3033	0	none
Ang-ps2	0	none
Vmn1r127	0	none
Gm2866	0	none
Gm3261	0	none
n-R5s124	0	none
Ighv1-53	0	none
Gm21865	0	none
Ighv1-76	0	none
Gm26268	0	none
Gm3629	0	none
Gm5645	0	none
Mir669p-2	0	none
Olfr893	0	none
Gm25021	0	H3K27me3
Gm21454	0	none
Tomm20	97.012	H3K4me3
Gm25023	0	none
Igkv9-129	0	none
Gm25022	0	none
Gm5784	0.188464	none
Gm3883	0.0319338	none
Zfp853	0.661839	Bivalent
Mir3470b	0	H3K27me3
Obox4-ps28	0	none
Gm22166	0	none
Trav12n-3	0	none
Gm379	0.103253	none
Gm8660	0	none
Gm21677	0	none
Gm20760	0.12239	none
Olfr463	0	H3K27me3
Gm23864	0	none
Rpl36-ps4	0	none
Gm5935	0	none
Gm12623	0	none
Gm17027	0	none
Gm20918	0	none
Gm23863	0	none
Gm23862	0	none
Hmgcs1	21.3056	none
Amy2a3	0	none
Gm25525	0	none
Gm25526	0	none
Olfr971	0	none
Gm25529	0	none
Gm25528	0	none
Evi2b	0.0960383	none
Trav4d-3	0	none
Obox4-ps19	0	none
Vmn1r131	0	none
Olfr46	0	none
Gm22834	0	none
Gm22833	0	none
Gm3543	0	none
Gm22832	0	none
Gm22831	0	none
Gm10378	0	none
Gm21754	0	none
Gm20823	0	none
n-R5s195	0	none
Trav3d-3	0.286442	none
Gm16867	2.9097	none
Ighv1-34	0	none
Gm24497	0	H3K4me3
Esp3	0	none
Gm24495	0	none
Gm24496	0	none
n-R5s127	0	none
Obox4-ps17	0	none
Gm11756	0	none
Gm21909	0	none
Gm26179	0	none
Gm24370	0	none
Trav4-3	0	none
Gm26180	0	none
Gm8165	0	none
Trav4n-4	0	none
Gm23358	0	none
Snord116l4	0	none
Mrgpra2a	0	none
Snord116l17	0	none
Vmn2r-ps19	0	H3K27me3
Gm8674	0	none
Gm14362	0	none
Gm12612	0	none
Gm2237	0.0255197	H3K4me3
Olfr493	0	none
Gm24862	0	none
Gm25431	0	none
Gm7365	0	none
Gm10406	0.044862	Bivalent
Vmn1r120	0	none
Gm21704	0	none
Gm24861	0	none
Rnasek	80.3773	H3K4me3
Rps12-ps12	0	none
Gm26427	0	none
Gm20736	0	none
Gm26498	0	none
Gm26426	0	none
Fam205a3	0.107119	none
Gm26499	0	none
Gm26500	0	none
Gm26501	0	H3K27me3
Vmn1r122	0	none
Gm9866	13.647	H3K4me3
n-R5s128	0	none
Gm5128	0	none
Gm12625	0	none
Igkv4-59	0	none
Gm24169	0	H3K27me3
Gm24168	0	none
Gm24167	0	none
Vmn1r119	0	none
Vmn1r94	0	none
Gm10024	0	none
Gm25829	0	H3K4me3
Rps12-ps20	0	none
Trav15-1-dv6-1	0	none
Gm13160	0	none
S100a2	0.0783751	none
Gm23003	0	none
Gm3685	0	none
Trav7d-4	0	none
Esp18	0	none
Gm8879	0	none
Gm23002	0	none
Gm21762	0	none
Ighd4-1	0	none
Ighv3-3	0	none
Gm21833	0	none
Gm24656	0	none
Gm24654	0	none
Gm24655	0	H3K27me3
Gm24653	0	none
Ldlrad2	0	H3K27me3
Gm6465	0	none
Gm24652	0	none
Gm24657	0	none
Snord116l5	0	none
Gm28019	0	none
Gm7971	0	none
Gm26284	0	none
Gm26283	0	none
Gm23472	0	Bivalent
Ighv1-36	0	none
Gm21118	0	none
Scgb2b7	0	none
Ighd2-7	0	none
Gm23471	0	none
Gm25157	0	none
Olfr638	0	none
Gm21626	0	none
Gm21541	0	none
Fam205a2	0	none
Gm25158	0	none
Gm25156	0	none
Gm25155	0	none
Gm21729	0	none
Gm11105	0	none
Olfr1292-ps1	0	none
Ighv1-80	0	none
Gm4767	0.310343	none
Gm22323	0	none
Rpl23a-ps12	0	none
Olfr8	0	none
Gm20826	0	none
Gm12452	0.360996	none
Gm1604b	0.62843	none
Tdpoz1	0	none
Vmn1r114	0	none
Gm23992	0	none
Ighv1-61	0	none
Ighv1-64	0	none
Gm8494	0.678193	none
Gm21885	0	none
Gm15921	0	none
Gm25647	0	none
Igkv5-45	0	none
Gm25648	0	none
Gm25649	0	none
n-R5s111	0	none
Vmn2r44	0	none
Gm25823	0	none
Gm22775	0	none
Ighv9-2	0	none
1700047I17Rik2	1.3823	none
Gm8922	0	none
Vmn2r47	0	none
Gm17258	0.118762	none
Gm22776	0	none
Nutf2-ps2	0	none
9330182O14Rik	0	H3K27me3
