gene	FPKM	bivalency_status
Asf1b	0.0714459	H3K4me3
Myl10	0	H3K27me3
Ddx39	0.450785	H3K4me3
Dnajb1	11.1551	H3K4me3
Msh4	0	none
Usp40	2.01169	H3K4me3
Evx1	0	H3K27me3
Kbtbd4	8.03504	H3K4me3
Celf1	30.1648	H3K4me3
Ndufs3	25.2859	H3K4me3
Por	16.3034	none
Igf1r	6.84943	H3K4me3
Insr	18.2105	H3K4me3
Fcer2a	0.342852	none
Cyp2a5	0.765248	none
Atp4a	0	none
Trim28	10.5563	none
Ube2m	25.7698	H3K4me3
Adcy9	34.3163	H3K4me3
Mef2c	172.762	none
Ctr9	5.99704	H3K4me3
Eif4g2	80.5794	H3K4me3
Mrvi1	0.0833625	none
Pcyt1a	2.39582	H3K4me3
Zfp592	7.58586	H3K4me3
Psmd4	123.079	H3K4me3
Tmod4	0	none
Insrr	0	H3K27me3
Cabp5	0	none
Snx6	6.07443	H3K4me3
Mthfd2	2.01681	H3K4me3
Kit	2.72395	Bivalent
Tomm40l	5.407	H3K4me3
Nr1i3	0.287438	none
Apoa2	0	none
Pan2	0.555939	H3K4me3
Cs	24.4242	H3K4me3
Ampd3	3.9788	H3K4me3
Bcas2	5.04339	H3K4me3
Sh2d1a	0	none
Ctcf	14.5428	H3K4me3
Pard6a	4.32384	H3K4me3
Agrp	0	H3K4me3
Pvalb	3.34876	H3K27me3
Tfap4	1.10464	H3K4me3
Ranbp1	39.906	H3K4me3
Cd247	0.612519	H3K27me3
Rfx5	2.58917	H3K4me3
Psmb4	39.3558	H3K4me3
Mmp8	0	none
Slc30a4	7.93687	H3K4me3
Sqor	0.204243	Bivalent
Bloc1s6	7.90018	Bivalent
Metap1	7.62376	H3K4me3
Gpr108	2.59524	Bivalent
Tnfsf14	0	H3K27me3
Gata6	0.00918251	H3K27me3
Rsl1d1	37.9656	H3K4me3
Cnga2	0.203915	none
Apc	52.6503	H3K4me3
Reep5	79.6673	H3K4me3
Ergic3	10.7467	H3K4me3
Uqcc1	19.0849	H3K4me3
Spo11	0	none
Ncoa2	31.2763	H3K4me3
Prl4a1	0	none
Trh	1.18419	H3K27me3
Nr2c2	6.56167	H3K4me3
Nr2c1	0.626629	H3K4me3
Smpd4	1.93563	H3K4me3
Pex1	8.56134	H3K4me3
Otx1	0.0468103	Bivalent
Kctd20	10.1121	H3K4me3
Itgae	0.00751131	none
Ctns	1.33071	H3K4me3
P2rx5	0.0257263	H3K27me3
Shpk	0.495596	H3K4me3
Trpv1	0.0131558	none
Ephb3	0.4268	Bivalent
Tuft1	0.476456	H3K4me3
Rcn1	16.8885	H3K4me3
Dnase1	2.25723	none
Trap1	16.5049	H3K4me3
Naa60	10.83	H3K4me3
1700037C18Rik	1.45924	H3K4me3
Ankrd13d	6.13403	H3K4me3
Tyrp1	0	none
Tpr	34.256	H3K4me3
Pdc	0.0265359	H3K27me3
Odr4	12.1664	H3K4me3
Prg4	0	H3K27me3
Dhx34	1.60394	H3K4me3
Kptn	2.67209	H3K4me3
Napa	19.8324	H3K4me3
Sra1	17.8888	H3K4me3
Calcoco2	0	none
Atp5g1	19.8962	H3K4me3
Snf8	4.62771	H3K4me3
Tbcb	11.7875	H3K4me3
Inpp5k	2.36563	H3K4me3
Crkl	8.19303	H3K4me3
Upk3bl	0	none
Eps8l1	2.15809	none
Clint1	10.1129	H3K4me3
Prss16	0.0287623	H3K27me3
Cdkal1	6.86806	H3K4me3
Rhox6	0	none
5430419D17Rik	0	none
Htra1	1.39769	Bivalent
Zbtb17	3.21641	H3K4me3
Clcnkb	0	none
Fam131c	0.19819	H3K4me3
Fblim1	0.305797	none
Hspb7	0	none
Epor	3.14927	H3K4me3
Ccdc159	0.238707	H3K4me3
Mob1b	2.70106	H3K4me3
Atp6v1b1	0.123651	none
Vax1	0.615449	Bivalent
Atp6v1b2	53.6329	H3K4me3
Eps15l1	11.9231	H3K4me3
Tep1	0.305422	Bivalent
Ttc5	8.72254	H3K4me3
Osgep	14.7082	H3K4me3
Aamp	49.8389	H3K4me3
Tmbim1	0.617156	none
Arpc2	21.5079	H3K4me3
Kmt2b	8.3176	H3K4me3
Zbtb32	0.114545	H3K4me3
Etv2	0	H3K27me3
Upk1a	0.026578	none
Tmem147	7.56284	H3K4me3
Rps9	22.1075	H3K4me3
Tfpt	11.9354	H3K4me3
Susd2	2.03642	none
Ggt5	0.032838	none
Ggt1	0.0498814	Bivalent
Crip2	18.6469	H3K4me3
Crip1	0	none
Cbfa2t3	7.7625	none
Fbln1	0.0998827	none
Pgrmc1	104.144	H3K4me3
Gcat	0.306269	H3K4me3
Tek	0.116522	H3K27me3
Mpl	0	none
Elovl1	0.0866972	H3K4me3
Med8	3.4863	H3K4me3
Hyi	1.58433	H3K4me3
Cdc20	0.377013	H3K4me3
Adamts4	0.670548	none
Nectin4	0.191038	none
Pfdn2	7.09001	H3K4me3
Rnf114	10.0646	H3K4me3
C330007P06Rik	10.2189	H3K4me3
Neurl1a	25.7299	H3K4me3
Srm	8.22397	H3K4me3
Epha2	0	Bivalent
Rbm14	14.1513	H3K4me3
Actn3	0.312604	H3K4me3
A530013C23Rik	0	H3K4me3
Zdhhc24	3.24288	H3K4me3
Bbs1	7.93286	H3K4me3
Slc34a3	0	none
Ndor1	2.92503	H3K4me3
Nsmf	41.6152	H3K4me3
Prl7a1	0	none
Prl8a9	0	none
Pdk1	3.50733	H3K4me3
Ptbp1	2.63207	H3K4me3
Mvd	1.95643	H3K4me3
Cyba	0	none
Itih3	0.290058	none
Stimate	2.56674	H3K4me3
Sfmbt1	3.80713	H3K4me3
Itih1	0	none
Ihh	0.010162	H3K27me3
Prkag3	0	none
Cryba2	0	H3K27me3
Atp7b	0.103553	H3K4me3
Defb2	0	none
Slc4a1	0.184821	none
Rundc3a	18.8922	H3K4me3
Slc4a3	16.7668	H3K4me3
Cdt1	0.306368	H3K4me3
Runx1t1	30.7	H3K4me3
Snai3	0	H3K4me3
Aprt	9.38545	H3K4me3
Gtf2h1	4.53596	H3K4me3
Hfe	0.00982004	Bivalent
Abhd1	0.0642543	H3K4me3
Slc5a6	2.59302	H3K4me3
Tcf23	0.0174405	none
Nphs1	0.0155785	H3K27me3
Aplp1	271.587	H3K4me3
Qrich1	39.0155	H3K4me3
P4htm	23.5826	H3K4me3
Usp19	9.12539	H3K4me3
Pola1	0.726192	H3K4me3
Cdc42	61.8451	H3K4me3
Pknox1	2.89862	H3K4me3
D130043K22Rik	6.43526	H3K4me3
Gmnn	3.41414	H3K4me3
Acot13	50.8306	H3K4me3
Zfp184	1.01336	H3K4me3
Cyp27b1	0.0485276	H3K27me3
Cdk4	2.35419	H3K4me3
B4galnt1	14.1765	H3K4me3
Mettl1	2.22663	H3K4me3
Tspan31	8.83589	H3K4me3
Kif5b	58.6665	H3K4me3
Saal1	2.18515	H3K4me3
Tph2	0.0192484	H3K27me3
Krt23	0	none
Cnp	5.10119	H3K4me3
Ttc25	0.203744	H3K4me3
Sulf2	9.16637	H3K4me3
Sod2	37.0904	H3K4me3
Tmco6	0.330144	H3K4me3
Stambp	7.93549	H3K4me3
Ezh1	12.7638	H3K4me3
Hap1	130.194	H3K4me3
P3h4	0.548907	H3K4me3
Ctnnb1	151.849	none
Eif1b	8.3659	H3K4me3
Klk4	0	H3K27me3
Chrd	0.0730211	Bivalent
Psmd2	23.3374	H3K4me3
Syngr3	29.5961	H3K4me3
Vars	4.66234	H3K4me3
Vwa7	0.153788	none
Hspa1l	0.387046	H3K4me3
Slc44a4	0	none
Msh5	0	H3K4me3
Abhd16a	7.79005	H3K4me3
Neu1	6.14674	H3K4me3
Ddah2	0.395445	H3K4me3
Clic1	0.152855	none
Lsm2	1.88125	H3K4me3
Pole	0.0509254	Bivalent
Atp1a2	5.23056	H3K27me3
Atp1a4	0	none
Casq1	0	none
Stx1a	9.19218	H3K4me3
Ceacam9	0	none
Zfp775	2.10842	H3K4me3
Scube2	0.0455428	H3K27me3
Mrpl49	11.8269	H3K4me3
Dennd2c	0.0175451	H3K4me3
Mark3	7.59097	H3K4me3
Gatad1	24.5646	none
Pcdha11	1.20277	H3K4me3
2310003L06Rik	0	H3K27me3
M6pr	8.47454	H3K4me3
Lrrc8a	6.71536	H3K4me3
Mc5r	0.0150469	H3K27me3
Ppp2r1a	117.799	H3K4me3
Fance	2.64476	H3K4me3
Tinf2	4.07263	H3K4me3
Tssk4	0.0294825	none
Hapln4	3.62237	Bivalent
Dus3l	2.78911	H3K4me3
Gtpbp3	4.68862	H3K4me3
Tgfbr1	0.34604	H3K4me3
Homer1	56.6552	none
Rad51c	0.455841	H3K4me3
Gabrb2	32.8183	H3K4me3
Cav1	0.626486	Bivalent
Arpp19	195.765	H3K4me3
Bcl2l1	35.8427	H3K4me3
Khsrp	40.0165	H3K4me3
Dio2	0.805042	Bivalent
Ccdc124	41.2881	H3K4me3
Cct4	24.1744	H3K4me3
0610009B22Rik	3.15825	H3K4me3
Cpt1c	14.4443	H3K4me3
Twist2	0.0412645	H3K27me3
Zfp655	6.42973	H3K4me3
Rhoa	17.128	H3K4me3
Zmiz1	17.6698	H3K4me3
Ankrd26	8.49579	H3K4me3
Aldh16a1	1.31612	H3K4me3
Hnrnpa0	36.3154	H3K4me3
Prrg2	1.11442	H3K4me3
Hnrnph1	35.1691	H3K4me3
Ift43	1.12685	H3K4me3
Id3	0.239642	Bivalent
Tcap	0.189589	none
Arid1a	57.5579	H3K4me3
Crlf1	0	H3K27me3
Ctsd	27.5062	H3K4me3
Rplp1	204.764	H3K4me3
Cabs1	0	H3K27me3
Hmgcll1	2.29294	H3K4me3
Ttc9b	9.85275	H3K4me3
Phox2a	0	H3K27me3
Abhd8	32.3126	H3K4me3
Ift22	7.34095	H3K4me3
Fzd3	25.1661	H3K4me3
1700008O03Rik	0.488342	H3K4me3
Mid1ip1	7.86615	none
Ap2s1	9.48214	H3K4me3
Fgfrl1	0.523695	none
4930432K21Rik	0.383201	H3K4me3
Fhl2	6.05295	none
Emc10	38.414	H3K4me3
Clstn3	87.6827	H3K4me3
Fbxw9	0.64951	H3K4me3
Spib	0.0230373	none
Fnbp4	5.27774	H3K4me3
Cers4	5.69174	H3K4me3
Scrn3	4.58479	H3K4me3
Phax	57.8799	H3K4me3
Tle1	15.3447	H3K4me3
1700109H08Rik	0.268654	none
Relt	2.67866	H3K4me3
Snrpb2	2.43407	H3K4me3
Ubc	48.8833	H3K4me3
Prpf31	5.01744	H3K4me3
Sertad1	2.38427	H3K4me3
Carhsp1	17.6821	H3K4me3
Elk3	0.560394	Bivalent
Herpud2	9.69825	H3K4me3
Rdh13	3.32611	H3K4me3
Adam21	0.136093	none
Nutf2	0.365541	H3K4me3
Fut1	0	H3K27me3
Arpc5	11.9056	H3K4me3
Rnf151	0	H3K4me3
Elavl2	9.90413	H3K27me3
Pou2f2	3.55461	H3K4me3
Mgst1	0.0877104	H3K4me3
Nfib	7.98578	H3K27me3
Htr3b	0	H3K27me3
Rab25	0	none
Ubqln4	11.766	H3K4me3
Rbfox1	77.1746	H3K4me3
Rps18	43.0097	H3K4me3
Rpl10	9.49973	H3K4me3
Rps15a	61.6468	H3K4me3
Ncaph2	6.287	H3K4me3
Hipk1	37.1469	H3K4me3
Gprc5b	3.95527	Bivalent
Man1a2	65.822	H3K4me3
Ceacam5	0	none
Tppp2	0	none
Acyp1	3.29715	H3K4me3
Cldn13	0	none
Cd163	0.729466	none
Hdac5	51.4229	H3K4me3
Rala	28.5964	H3K4me3
Clec3a	0	H3K27me3
Vdac3	50.0694	H3K4me3
Slc1a7	0	H3K27me3
Vps72	12.5224	H3K4me3
Gabpa	7.09525	H3K4me3
Bmp7	1.29893	Bivalent
Dynll1	87.6617	H3K4me3
Pdcl	12.9016	H3K4me3
Tmem184b	35.0321	H3K4me3
Gm5965	0	none
Rsph14	0.114869	none
Nf2	17.3362	H3K4me3
Cabp7	3.32411	Bivalent
Zmat5	1.20969	H3K4me3
Ewsr1	138.263	H3K4me3
Ap1b1	10.6712	H3K4me3
Derl3	0.43053	H3K4me3
Gstt4	0	none
Tbx1	0.0706049	H3K27me3
Gnat2	0.0245848	none
Bcl2l13	5.1465	H3K4me3
2610028H24Rik	0.0236772	H3K27me3
Spatc1l	0	none
Dqx1	0.0297253	none
Ccl8	0	none
Lnpk	9.38209	H3K4me3
Prr29	0	none
Mymk	0	none
Fam163b	16.9435	Bivalent
Trpm5	0.207771	none
Ascl2	0	none
Rarres2	0.126526	none
Pttg1ip	5.30285	H3K4me3
Trpm2	4.28452	H3K4me3
Ube2g2	7.58536	H3K4me3
Mpo	0	none
Lpo	0.0312914	none
Met	0.0304952	Bivalent
Slc16a12	0.0537297	H3K27me3
Syn2	54.5834	H3K4me3
Elk1	12.8072	H3K4me3
Nav1	13.6086	Bivalent
Tnpo1	4.01102	H3K4me3
Myod1	0	H3K27me3
Otog	0	none
Rnmt	39.9395	H3K4me3
Kcnq1	0	H3K27me3
Srp14	57.9177	H3K4me3
6330409D20Rik	0.037338	H3K4me3
Cdk9	23.2296	H3K4me3
Tor2a	3.8019	H3K4me3
Fpgs	0.546746	none
Mrtfb	84.1057	H3K4me3
Cbx5	96.1508	H3K4me3
Odam	0	none
Apobec3	0.0413818	none
St6galnac1	0	none
Taf7l	0	none
Sardh	0.352575	none
Vav2	1.30726	H3K4me3
Tex15	0.197288	H3K4me3
Ppp2cb	28.1181	H3K4me3
G0s2	1.08381	H3K4me3
Dmap1	8.6618	H3K4me3
Pla2g12b	0	none
Mcu	12.8813	H3K4me3
Oit3	0.145443	none
Tex11	0	none
Bcr	45.7698	H3K4me3
Fxyd5	0.594975	none
Kcnd1	4.07802	H3K4me3
Tfcp2	6.08122	H3K4me3
Pou6f2	1.39312	none
Pou6f1	16.1475	H3K4me3
Ubp1	5.75108	H3K4me3
Nuak2	0.164889	Bivalent
Ick	1.01179	H3K4me3
Sdhb	4.71132	H3K4me3
Cox4i2	0.0524157	H3K27me3
Snap47	149.951	H3K4me3
Wnt3a	0	H3K27me3
Kdsr	4.99312	H3K4me3
Vps4b	16.7822	Bivalent
Rps25	17.6958	H3K4me3
Nxf2	0	none
Taz	4.23189	H3K4me3
Kif19a	0.215777	H3K27me3
Aldh3a2	11.569	H3K4me3
Zmynd10	1.13676	H3K4me3
Tmem115	5.81871	H3K4me3
Hyal2	1.75827	H3K4me3
Ifrd2	0.282564	H3K4me3
Hyal1	0.133702	none
Tusc2	12.4218	H3K4me3
Nprl2	1.84855	H3K4me3
Slc38a3	0.434752	H3K27me3
Cacna2d2	14.2568	H3K4me3
Rassf1	2.01101	none
Epn3	0.139916	H3K27me3
Rnf112	28.3423	H3K4me3
Slc3a2	41.0878	H3K4me3
Nxf1	2.44839	H3K4me3
Stx5a	2.95671	H3K4me3
Slc47a1	0	H3K27me3
Pifo	0.221408	none
Tnfrsf13b	0.661637	none
Spire2	3.10464	H3K4me3
Prox1	0.939552	Bivalent
Raver1	7.74639	H3K4me3
2610507B11Rik	12.1664	H3K4me3
AI597479	3.41759	H3K4me3
Tmem86a	1.35617	H3K4me3
Optc	0.162153	H3K4me3
Tex14	0	H3K4me3
Ifi35	0.199441	none
Rdm1	0.0500362	H3K4me3
Nedd8	33.7441	H3K4me3
Gosr1	17.1164	H3K4me3
Mrpl52	5.42994	H3K4me3
Spaca7	0	none
Kansl3	18.8687	H3K4me3
Eya4	0.386253	Bivalent
Ebf3	0.108917	H3K27me3
Uckl1os	0.192351	none
Myt1	2.90651	none
Faf1	1.113	H3K4me3
Gm266	0.279049	H3K27me3
Tsacc	0.144818	H3K4me3
Mettl16	4.67175	H3K4me3
Dazl	1.02993	H3K4me3
Apol7a	0	none
Pigyl	15.0679	H3K4me3
Rbm25	22.9117	H3K4me3
Psen2	1.77092	none
Acaa1b	0.039506	H3K27me3
Plcd1	0.0431874	H3K4me3
Fads1	4.76209	H3K4me3
Lmbr1	6.40735	H3K4me3
Tnfrsf22	0.286234	H3K4me3
Cars	9.656	H3K4me3
Phlda2	0	H3K27me3
Asz1	0	none
Wnt2	4.97589	H3K4me3
Gabra1	60.2695	H3K4me3
Grid2ip	0.080297	H3K27me3
Kdelr3	0.0956227	H3K27me3
Cfap97d1	0	H3K4me3
Apip	0.377982	H3K4me3
Pdhx	18.978	H3K4me3
Vac14	4.23252	H3K4me3
Mcoln2	0	H3K27me3
Slc5a1	0	H3K27me3
Akt1s1	13.264	H3K4me3
Tbrg1	12.8382	H3K4me3
Panx3	0	none
Adssl1	0.746667	H3K4me3
Cfap161	0.0702476	none
Brf1	10.7448	H3K4me3
Vipr2	0.0351751	H3K27me3
Odc1	7.60755	H3K4me3
Thg1l	4.37194	H3K4me3
Adam19	1.3998	H3K4me3
Pabpc4	1.95538	none
Exoc3l2	0	none
Zfp296	0.18882	none
Plin5	0.108272	none
Sugp1	4.03518	H3K4me3
Dmrtc2	0	none
Gm5893	0	none
Dhdh	6.40699	H3K4me3
Zfp790	5.82813	H3K4me3
Cpb1	0	H3K27me3
Slc25a41	0	none
Fsd1	3.44337	H3K4me3
Pinlyp	0	H3K4me3
Fuz	1.68615	H3K4me3
Sptbn4	41.7157	H3K4me3
Pgam1	20.5814	H3K4me3
Evi5	15.0459	none
Evi5l	8.35176	H3K4me3
Snapc2	20.2725	H3K4me3
Git1	28.6216	H3K4me3
Gltp	0.957595	H3K4me3
Bnip2	1.97126	H3K4me3
Ccnt1	15.6235	none
Scarf2	0.25619	H3K27me3
4930579F01Rik	0	H3K27me3
Brms1l	25.9083	H3K4me3
Med15	45.2371	none
Dhdds	7.87983	H3K4me3
Crybg2	0.288809	none
Ubxn11	0.385858	H3K4me3
Mogat1	0	H3K27me3
Tex22	0	H3K4me3
Wnt8a	0	none
Tjap1	3.89638	H3K4me3
Ehf	0	none
Nanog	0	H3K27me3
Rpl15	22.8242	H3K4me3
Tmem167	3.28344	H3K4me3
Steap4	0	H3K27me3
Mplkip	2.45578	H3K4me3
Kif11	0.141955	H3K4me3
Rpa3	2.1743	H3K4me3
Mlkl	0.0133135	H3K27me3
Phox2b	0	H3K27me3
Tnpo3	18.0645	H3K4me3
Ttll5	2.1426	H3K4me3
Zfp715	5.36789	H3K4me3
Retn	0.0525999	none
Acp4	0	none
Cdh23	0.337407	H3K27me3
Rps5	5.42466	H3K4me3
Podnl1	0.0174402	none
Adgrl1	139.895	H3K4me3
Amotl1	19.4574	none
2200002J24Rik	0	none
Etv5	14.1713	Bivalent
Tmem190	0	none
Gfod2	14.8011	H3K4me3
Enkd1	1.63873	H3K4me3
4933405L10Rik	0	H3K4me3
Atp6v0d1	51.4267	H3K4me3
Ptprs	77.0204	H3K4me3
Slc41a1	5.46985	H3K4me3
Fer1l4	0	none
4931406B18Rik	0	none
Iglon5	7.95975	H3K4me3
Igf2bp1	0	H3K27me3
B4galnt2	0	H3K27me3
Zfp651	11.3451	H3K4me3
Nelfb	6.41919	H3K4me3
Card14	0.00983235	none
Tmem175	4.11393	H3K4me3
Bcas1	3.86041	H3K27me3
Tango2	15.1078	H3K4me3
4833413E03Rik	0.0311487	none
Aldh1a2	0.0118921	H3K27me3
Ndufs2	79.5678	none
Snx31	0.0450882	H3K27me3
Atraid	4.84454	H3K4me3
Cad	1.24417	H3K4me3
Lypd8	0	none
Sh3bp5l	6.8637	H3K4me3
1810065E05Rik	0	none
Atad1	21.0086	none
Pten	18.72	H3K4me3
4933402N03Rik	0	none
Pea15a	63.5253	H3K4me3
Timm23	11.0286	H3K4me3
Tnfaip8l2	0.286705	none
Trnt1	6.38979	Bivalent
Ly6g6e	0.453052	none
Ehmt2	9.07046	H3K4me3
Elof1	8.74893	H3K4me3
Med16	14.7739	H3K4me3
St3gal1	6.61853	H3K4me3
Tmem259	17.7307	H3K4me3
Rnf170	3.70177	H3K4me3
Clip3	112.903	H3K4me3
Thap8	0	H3K4me3
Myl2	0.094954	none
Dedd	2.84068	H3K4me3
Mcemp1	0.0390609	none
Nit1	8.68756	H3K4me3
Pax5	0.0226926	H3K27me3
Prdm15	2.73765	H3K4me3
Rnf168	8.61369	H3K4me3
Tctex1d2	1.47418	H3K4me3
Chp1	11.4665	H3K4me3
Sval2	0	none
Trpv4	0.0604424	H3K27me3
Klhl3	15.991	H3K4me3
Tvp23b	2.51	H3K4me3
Dnajc7	47.0198	H3K4me3
Zfp385c	0.29764	none
Cacybp	29.5942	H3K4me3
Cluap1	2.37724	H3K4me3
Zswim7	2.71295	H3K4me3
Pigl	1.32837	H3K4me3
Ndufa2	28.7223	H3K4me3
Pam16	12.3019	H3K4me3
Glis2	0.545669	H3K4me3
Cox6c	220.843	H3K4me3
Bicc1	0.540885	H3K4me3
Ube2z	13.9945	H3K4me3
Gip	0	none
Tmem87b	6.18922	H3K4me3
Anapc1	15.8096	H3K4me3
Mertk	0.325293	Bivalent
Tsg101	35.9687	H3K4me3
Hps5	1.60073	H3K4me3
Map3k4	11.5524	H3K4me3
Piezo1	0.299406	H3K4me3
Blk	0	H3K27me3
Rnf166	9.92435	H3K4me3
Ankrd28	11.3646	H3K4me3
Ankrd52	3.86005	H3K4me3
Pkd2l2	0.464253	H3K4me3
Srp19	16.8803	H3K4me3
Tmbim7	0	none
Clec4f	0	none
Klra17	0	none
Wdfy2	0.980765	H3K4me3
Rbsn	14.7238	H3K4me3
Mrps25	18.5487	H3K4me3
Dguok	5.1341	H3K4me3
Camta1	95.0626	H3K4me3
Csf1	1.17142	Bivalent
Strip1	4.43262	H3K4me3
Kif1a	155.418	H3K4me3
Alx3	0	H3K27me3
Slc25a11	26.4101	H3K4me3
Chrne	0	none
Cmc2	6.51148	H3K4me3
Chfr	2.65953	H3K4me3
Ceacam16	0.0309106	none
Hoxa2	0	H3K27me3
Adam28	0.00779403	none
Ankrd53	0.0775108	none
Tex261	3.92975	H3K4me3
Fam120b	13.6695	H3K4me3
Tbp	7.69504	H3K4me3
Psmb1	35.2513	H3K4me3
Pdcd2	9.15058	H3K4me3
Dll1	4.32018	H3K4me3
Nol3	2.98472	H3K4me3
Fhod1	0.406612	H3K4me3
Plekhg4	0.0617851	none
Slc9a5	3.26685	H3K4me3
Elmo3	0.396264	H3K4me3
Stc1	0.779578	H3K4me3
4931428F04Rik	3.87794	H3K4me3
Tppp3	4.20395	none
Msh3	19.4583	H3K4me3
Adamts13	0	H3K27me3
Tmem208	0.80527	H3K4me3
E2f4	4.86872	H3K4me3
Surf4	10.071	H3K4me3
Surf2	3.73365	H3K4me3
Dnajb9	14.6634	H3K4me3
Naf1	2.72235	H3K4me3
Yes1	1.17315	H3K4me3
Ppp1cb	29.2579	H3K4me3
Gorasp2	13.1481	H3K4me3
Tsen15	11.1603	H3K4me3
Oc90	0	H3K27me3
Efr3a	5.76033	Bivalent
Trappc2l	1.94096	H3K4me3
Acsf3	2.23355	H3K4me3
Ddx19a	7.89873	H3K4me3
Galns	1.95207	H3K4me3
Gata2	0.190917	H3K27me3
C8g	0.0711761	H3K4me3
Entpd2	0.0390436	Bivalent
Rabl6	77.1035	H3K4me3
Ptgds	1.75945	none
Edf1	59.953	H3K4me3
Clic3	0.0400322	none
Npdc1	26.3957	H3K27me3
Fbxw5	12.9417	H3K4me3
Slc25a13	0.706347	H3K4me3
Ube2i	38.2947	H3K4me3
Tsr3	4.90458	H3K4me3
Unkl	3.96489	H3K4me3
Lrrk1	0.0775869	H3K27me3
Aldh1a3	0.0671617	H3K27me3
Actn1	40.2833	H3K4me3
Sirt2	5.39188	H3K4me3
Hnrnpl	21.9914	H3K4me3
Nolc1	18.3054	H3K4me3
Casd1	12.7835	H3K4me3
Cnksr3	0.210556	Bivalent
Mtmr1	6.27785	H3K4me3
Hmgb3	7.28141	H3K4me3
Map2	423.108	H3K4me3
Cyp2j9	0.375314	Bivalent
Nipsnap3a	0	H3K27me3
Abca1	1.00864	Bivalent
Nipsnap3b	0.55865	H3K4me3
Lage3	1.82707	H3K4me3
Ubl4a	9.55787	H3K4me3
Gdi1	97.155	H3K4me3
Sash1	4.67191	Bivalent
Gadd45b	3.30891	H3K4me3
Slamf6	0.0105989	H3K27me3
Slamf1	0.0130189	H3K27me3
Zdhhc12	3.9068	H3K4me3
Endog	2.62877	H3K4me3
Cybb	0	none
Golga7	7.98535	H3K4me3
Xk	3.96601	H3K4me3
Pcolce2	0.13332	H3K4me3
Cd48	0	none
Clpx	4.56083	H3K4me3
Trabd	1.06249	H3K4me3
Mov10l1	0	none
Dennd6b	2.10584	H3K4me3
Cd83	1.31114	Bivalent
Cltrn	0	none
Ace2	0.00864595	none
Gzmb	0	H3K27me3
Gzmf	0	none
Gzmn	0	none
C4a	0.00599102	none
Ager	0	none
Atf6b	1.96872	H3K4me3
Egfl8	0.194022	none
Notch4	0.266647	none
Ppt2	8.58032	H3K4me3
Prrt1	40.9902	H3K4me3
Rnf5	7.7558	H3K4me3
Fam163a	0.460338	H3K4me3
Cacfd1	3.82207	H3K4me3
Hivep2	66.1763	H3K4me3
2310057J18Rik	0	none
Arnt	2.92919	H3K4me3
Itga2	0.00696128	H3K27me3
Mocs2	5.79933	H3K4me3
Nat9	5.88708	H3K4me3
Lpl	11.085	H3K4me3
Atp6v0e	1.38163	H3K4me3
Nkx2-5	0	H3K27me3
Zfp318	11.3296	H3K4me3
Ttbk1	25.8693	H3K4me3
Srf	19.7681	H3K4me3
Gata3	0.00924077	H3K27me3
Gata5	0	H3K27me3
Lama5	0.158437	Bivalent
Steap1	0.0224317	Bivalent
Steap2	1.48721	Bivalent
Hspa8	317.244	H3K4me3
Serac1	3.42154	H3K4me3
Awat1	0	none
Pdzd11	8.71869	H3K4me3
Psma2	2.66982	H3K4me3
Mrpl32	12.3544	H3K4me3
Setdb1	4.69661	H3K4me3
Anxa9	0.111868	none
Arnt2	40.9052	H3K4me3
Prune1	4.67529	H3K4me3
Cers2	0.718148	H3K4me3
Nlrp5	0	none
Capza2	36.741	H3K4me3
Plekho1	5.24719	H3K4me3
Vps45	8.37429	H3K4me3
Prpf3	6.39181	H3K4me3
Anp32e	8.11784	H3K4me3
Aph1a	0.586934	H3K4me3
Tab2	21.0554	H3K4me3
Ppil4	7.75065	H3K4me3
Cnih1	14.6276	H3K4me3
Eps8	5.24498	none
Med22	10.6325	H3K4me3
Abo	0	none
Surf1	15.4881	H3K4me3
Med28	18.2633	H3K4me3
Qdpr	15.4313	H3K4me3
Gnrh1	0	none
Tnr	21.0589	H3K4me3
Sqstm1	182.167	H3K4me3
Nfe2l2	0.26945	Bivalent
Rxrg	23.2275	H3K4me3
Rxra	3.10652	H3K4me3
Adamtsl4	0.175633	Bivalent
Fcrls	0.136976	none
Cd5l	0	none
Prpsap1	6.68637	none
Fam184b	8.20591	H3K4me3
Ncapg	0.0366395	H3K4me3
Lcorl	7.65163	H3K4me3
Lta4h	4.41511	H3K4me3
Amdhd1	0	H3K27me3
Dstn	18.8017	H3K4me3
H2afy	29.4911	H3K4me3
Gtf2ird2	2.70379	H3K4me3
Bola1	12.2144	H3K4me3
Castor2	11.4768	H3K4me3
Fcgr1	0.0954154	none
Ncf1	0.0446012	none
Wnt11	0	H3K27me3
Adss	21.0962	H3K4me3
1700016C15Rik	0	none
Il17rb	0.285984	H3K27me3
Cacna1d	5.96009	none
Chdh	0.127496	H3K27me3
Actr8	6.03166	H3K4me3
Lrrc27	1.36944	H3K4me3
Stk32c	65.6355	H3K4me3
Fnta	10.0005	H3K4me3
Mtrex	18.5665	H3K4me3
Lbp	0.0142588	none
Celsr1	0.753004	H3K4me3
Fli1	0.170924	H3K27me3
Stard13	2.06925	Bivalent
Tenm1	33.1763	H3K4me3
Camk1g	9.94184	H3K4me3
Utp25	2.88012	H3K4me3
Hsd11b1	0.0724322	none
Syt14	6.80426	H3K4me3
H2-M3	0.120925	H3K4me3
